0.896746204	0.895604396	0.894134897	0.88626175	0.884777093	0.876391231	0.836206897	0.784126984	0.746975753
0.613159798	0.611713666	0.598412698	0.589010989	0.582094962	0.574361123	0.551166407	0.503863576	0.479402554
0.549450549	0.544468547	0.536507937	0.527838258	0.519884309	0.508880029	0.493925429	0.491447844	0.420730083
0.8748814675341745	0.8378919635341745	0.8092297825341745	0.8081992145341745	0.7683177055341746	0.7551349555341745	0.6921821275341745	0.6771177135341745	0.5788418515341746
0.890192577	0.856642991	0.845300344	0.833587183	0.832849296	0.748322307	0.747481189	0.746323533	0.713063304
0.74579773	0.6852602	0.674265667	0.660783067	0.659617586	0.659521124	0.653786563	0.653408475	0.653009206
0.64895895	0.629808821	0.61693063	0.615523643	0.590971187	0.584132522	0.581835863	0.576012594	0.56640038
0.8248714281403915	0.8152168881403915	0.7730788181403915	0.7294843851403915	0.7280021481403914	0.7078000321403914	0.6898771161403915	0.6860917241403915	0.6790857051403915
0.890295359	0.886442404	0.833333333	0.808874326	0.780440024	0.743188668	0.720614828	0.704937723	0.702531646
0.6980222987566183	0.6939998167566183	0.6879212577566183	0.681342665	0.654039424	0.648733543	0.6329003687566183	0.6070307597566182	0.560308673
0.630834512	0.606646059	0.599096839	0.571156773	0.54984985	0.547691527	0.489002776	0.467168391	0.450092266
0.703639417	0.70285334	0.695298341	0.6833567827566183	0.6753576877566182	0.6567123307566183	0.641791668	0.617309501	0.6035163587566182
