0.999472852	0.999246258	0.99795677	0.995708155	0.932712866	0.881702773	0.835707981	0.783059418	0.740399192
0.997138679	0.995050761	0.98245614	0.894015141	0.832528699	0.763558871	0.687806961	0.686494689	0.666342649
0.698019802	0.696223317	0.690721649	0.684782609	0.656447987	0.629149654	0.582473433	0.553498148	0.537983239
0.997369805	0.997206104	0.99555612	0.914662694	0.849705163	0.801856014	0.751124003	0.700146413	0.69233697
0.997138679	0.995050761	0.98245614	0.894015141	0.832528699	0.763558871	0.726685796	0.696455105	0.666342649
0.698019802	0.696223317	0.690721649	0.684782609	0.656447987	0.629149654	0.582473433	0.553498148	0.537983239
0.603365385	0.595947557	0.586805556	0.573822825	0.557673349	0.553781118	0.540727903	0.510958046	0.491135303
0.799363057	0.793473594	0.791537377	0.777629382	0.774014909	0.75116839	0.687806961	0.686494689	0.63281546
0.995604396	0.986284289	0.986051502	0.985193211	0.983951421	0.981599845	0.97918552	0.977633601	0.974136267
0.671686747	0.654166667	0.649265905	0.629350105	0.610028319	0.599472442	0.548437313	0.52656134	0.479107143
0.671686747	0.654166667	0.649265905	0.629350105	0.610028319	0.599472442	0.548437313	0.52656134	0.479107143
0.984313725	0.983465133	0.983180428	0.980560233	0.975865687	0.966295562	0.963816956	0.95026738	0.925448111
